income,age,childrenhome,wine_products,fruit_products,meat_products,fish_products,sweet_products,gold_products,total_products,deal_purchases,web_purchases,catalog_purchases,store_purchases,total_purchases,web_visits_permonth,marital_status_Single,education_Higher Education,Cluster
76842.0,74,0,605,10,345,84,54,32,1130,1,1,8,7,16,0,True,True,2
29478.0,48,1,8,0,7,3,1,1,20,1,1,0,3,4,6,False,False,0
46998.0,68,1,172,41,86,45,6,27,377,5,5,3,5,13,7,True,False,1
56551.0,74,2,67,4,32,17,2,16,138,3,2,1,4,7,4,True,True,0
44359.0,46,2,20,0,14,7,3,1,45,3,2,0,4,6,3,False,False,0
48877.0,58,1,102,1,15,2,0,24,144,1,3,0,4,7,7,True,False,0
85738.0,46,0,913,26,376,17,26,13,1371,1,3,6,11,20,1,False,True,2
55686.0,58,1,673,0,199,37,47,26,982,2,6,3,5,14,4,True,False,2
39062.0,41,1,23,0,9,0,0,12,44,1,1,0,3,4,4,True,False,0
34600.0,53,2,199,33,60,8,3,15,318,5,5,2,5,12,8,False,False,1
40794.0,49,1,261,23,73,4,23,50,434,2,6,3,5,14,7,False,False,1
54690.0,53,2,111,16,37,7,9,18,198,3,3,1,5,9,3,False,True,0
32632.0,61,0,63,151,137,153,19,53,576,2,4,4,8,16,5,False,True,2
38236.0,56,2,58,0,18,2,0,10,88,4,3,0,4,7,7,True,True,0
36781.0,45,1,29,1,17,0,3,13,63,1,2,1,2,5,8,False,False,0
31385.0,40,1,3,2,12,0,1,9,27,1,1,0,2,3,8,True,True,0
58646.0,62,1,62,1,44,6,5,22,140,1,2,1,4,7,4,False,True,0
53201.0,49,2,280,7,81,20,0,27,415,8,6,3,5,14,7,True,False,1
21994.0,67,1,9,0,6,3,1,3,22,1,0,0,3,3,5,False,False,0
57113.0,46,2,182,4,33,0,2,42,263,6,4,1,5,10,7,False,False,1
23477.0,38,1,38,15,54,3,8,29,147,3,3,0,4,7,8,False,False,0
58116.0,68,1,228,19,130,4,11,51,443,2,3,3,8,14,2,False,False,1
39791.0,53,1,85,15,27,13,13,21,174,2,3,1,4,8,7,False,True,0
13672.0,64,2,6,2,9,2,1,5,25,2,1,0,3,4,8,False,False,0
79205.0,49,0,504,23,117,179,28,44,895,1,6,5,4,15,4,False,False,2
56559.0,49,1,226,22,133,41,31,31,484,3,4,3,8,15,4,False,True,1
32644.0,51,1,239,3,141,0,7,23,413,4,7,1,6,14,8,False,True,1
67506.0,44,1,90,38,67,33,36,67,331,1,4,1,6,11,3,True,True,1
24206.0,54,1,7,2,8,3,2,3,25,1,1,0,3,4,6,True,False,0
28420.0,57,1,4,2,5,2,0,0,13,1,1,0,2,3,6,True,True,0
22979.0,54,1,16,17,19,20,21,22,115,3,3,2,2,7,8,False,False,0
33279.0,58,0,10,3,3,0,0,0,16,1,0,0,3,3,3,True,False,0
46423.0,52,2,68,0,16,0,0,8,92,3,2,0,4,6,7,True,True,0
30368.0,47,1,35,0,13,2,0,2,52,2,2,0,3,5,8,False,False,0
41638.0,60,1,315,0,31,4,0,91,441,4,5,5,3,13,8,True,False,1
68805.0,65,1,182,2,49,17,13,20,283,1,3,1,7,11,2,True,True,1
65814.0,58,1,561,14,113,10,14,35,747,3,8,2,10,20,5,False,True,1
39146.0,38,1,94,1,33,13,12,12,165,3,4,0,4,8,8,True,False,0
68281.0,66,0,995,112,417,42,48,41,1655,1,2,9,13,24,5,True,False,2
37284.0,49,2,11,1,2,2,1,6,23,1,0,0,3,3,6,False,True,0
27943.0,57,2,12,1,16,4,1,3,37,3,2,0,3,5,8,False,False,0
22263.0,73,2,17,0,2,0,0,2,21,2,1,0,3,4,6,True,False,0
30261.0,52,3,8,0,5,0,3,6,22,1,0,0,3,3,8,False,False,0
28587.0,46,1,22,4,17,12,10,13,78,3,2,0,4,6,6,False,False,0
43815.0,42,1,14,10,29,4,7,15,79,1,2,0,3,5,6,False,True,0
48195.0,68,2,106,27,68,52,7,5,265,6,4,2,5,11,6,False,False,1
77027.0,72,1,820,57,242,45,0,11,1175,2,8,3,6,17,4,False,True,2
32765.0,45,1,13,3,17,7,3,3,46,2,2,0,4,6,5,False,True,0
29672.0,59,2,9,1,3,0,4,8,25,1,0,0,3,3,6,False,False,0
23272.0,71,0,19,3,6,4,2,12,46,1,1,0,3,4,4,True,False,0
49912.0,75,1,520,8,223,32,49,42,874,4,10,5,7,22,8,False,True,1
68117.0,77,1,618,44,215,0,17,36,930,2,11,8,4,23,6,True,True,1
17649.0,48,1,15,1,23,0,5,1,45,3,3,0,3,6,8,False,False,0
60905.0,74,1,208,17,76,36,17,38,392,2,3,3,7,13,2,False,False,1
75330.0,47,2,555,82,257,93,61,61,1109,4,10,3,12,25,6,False,False,2
60689.0,73,1,240,90,216,63,6,24,639,4,4,4,10,18,3,True,False,2
38680.0,40,1,11,0,36,15,5,12,79,1,2,0,3,5,7,False,False,0
61416.0,42,0,848,154,323,201,61,78,1665,1,10,3,10,23,6,False,False,2
29009.0,43,1,6,6,15,10,5,2,44,2,2,0,3,5,6,False,False,0
45057.0,45,1,37,0,7,3,0,3,50,1,2,0,3,5,5,False,True,0
43020.0,54,1,45,7,99,4,25,43,223,3,4,1,4,9,6,True,False,1
53154.0,65,1,129,0,21,0,1,7,158,1,3,1,4,8,4,False,False,0
76467.0,54,1,676,161,426,210,44,58,1575,2,2,5,5,12,6,True,False,2
32871.0,73,2,22,2,12,0,2,5,43,1,1,0,3,4,4,False,False,0
55801.0,49,2,367,4,51,6,4,95,527,6,7,2,6,15,7,True,False,1
76320.0,65,1,526,35,214,69,53,35,932,2,6,3,4,13,2,True,False,2
36927.0,69,2,51,0,16,0,0,4,71,2,3,0,3,6,8,True,True,0
48794.0,71,2,25,0,11,3,0,15,54,1,1,0,3,4,4,False,False,0
23478.0,59,0,28,6,27,12,17,39,129,1,3,0,3,6,8,True,False,0
71128.0,51,1,958,159,447,20,0,31,1615,3,2,10,12,24,7,True,False,2
50943.0,55,2,375,42,48,94,66,96,721,7,4,10,4,18,3,False,True,2
38361.0,55,1,39,0,56,20,8,14,137,3,3,1,3,7,7,False,False,0
55212.0,43,1,23,0,15,0,2,7,47,2,3,0,3,6,6,True,True,0
42554.0,46,2,29,1,11,0,0,0,41,2,2,0,3,5,4,False,False,0
42192.0,76,0,40,15,15,17,6,7,100,1,2,1,3,6,4,False,False,0
77610.0,72,1,1245,33,332,21,33,16,1680,2,4,7,4,15,7,False,True,2
31761.0,40,1,19,1,20,16,14,28,98,2,3,0,4,7,5,False,False,0
34350.0,45,1,16,3,15,2,1,11,48,1,1,0,3,4,7,False,False,0
54591.0,75,1,376,4,94,12,9,24,519,3,6,2,8,16,5,False,False,1
71866.0,68,1,184,178,178,103,39,33,715,1,6,3,10,19,3,False,False,2
25293.0,55,1,15,0,11,0,2,9,37,1,1,1,2,4,8,False,False,0
42000.0,37,0,124,83,267,85,59,35,653,2,5,2,11,18,5,True,True,2
64713.0,54,1,180,60,241,13,54,54,602,2,5,5,7,17,4,True,False,2
27889.0,47,1,14,0,4,0,0,8,26,1,1,1,2,4,6,False,True,0
22123.0,64,0,3,3,24,34,7,31,102,1,2,1,3,6,5,True,False,0
52028.5,53,2,71,1,16,0,0,9,97,4,2,1,3,6,8,False,False,0
50943.0,70,1,161,0,22,0,0,24,207,2,4,1,4,9,6,False,True,0
27803.0,51,1,8,26,46,38,9,49,176,2,3,0,4,7,8,False,False,0
51651.0,64,1,293,6,23,13,6,92,433,4,6,2,5,13,8,False,False,1
56796.0,55,1,656,38,161,62,47,37,1001,3,8,9,7,24,7,False,False,2
30828.0,44,1,16,11,15,2,0,12,56,2,1,1,4,6,3,True,False,0
34109.0,53,1,9,1,5,2,1,4,22,1,0,0,3,3,4,False,True,0
53367.0,50,2,229,7,140,10,3,11,400,7,5,1,8,14,7,True,True,1
22390.0,55,0,0,1,4,15,1,5,26,1,1,0,2,3,7,False,False,0
71322.0,48,1,121,24,124,24,15,42,350,1,4,1,7,12,2,False,False,1
49912.0,75,1,520,8,223,32,49,42,874,4,10,5,7,22,8,False,True,1
48699.0,74,2,26,1,10,2,0,1,40,1,1,0,3,4,5,False,True,0
54252.0,68,2,178,4,26,8,4,44,264,5,4,1,5,10,6,True,False,1
76068.0,49,1,1115,12,128,33,12,76,1376,1,2,3,4,9,6,False,False,1
53204.0,48,2,29,0,8,2,0,6,45,1,1,0,3,4,4,False,True,0
67911.0,75,1,529,0,356,63,28,0,976,3,6,7,11,24,3,False,True,2
78128.0,50,1,934,24,230,16,24,36,1264,2,8,4,6,18,3,False,True,2
14188.0,52,0,2,7,11,16,12,27,75,1,2,0,4,6,6,False,False,0
20425.0,38,1,4,12,5,3,16,17,57,2,2,0,3,5,7,False,False,0
58646.0,62,1,62,1,44,6,5,22,140,1,2,1,4,7,4,False,True,0
48150.0,75,1,173,2,39,3,2,47,266,3,5,1,4,10,7,False,True,1
58275.0,69,2,189,10,253,56,43,64,615,6,8,2,7,17,7,True,False,1
34587.0,71,2,7,2,9,2,0,2,22,2,1,0,3,4,4,False,False,0
43018.0,50,1,35,4,17,7,6,64,133,1,2,2,2,6,5,False,True,0
45736.0,70,1,188,3,180,20,3,43,437,5,7,1,6,14,7,False,True,1
66476.0,55,1,742,28,152,25,9,57,1013,2,6,8,10,24,4,False,True,2
27733.0,43,1,0,7,5,26,2,17,57,2,2,0,3,5,7,False,True,0
69805.0,72,1,750,71,174,13,10,20,1038,2,6,8,11,25,2,False,True,2
25818.0,53,1,5,2,8,2,2,9,28,1,0,1,2,3,7,True,False,0
37509.0,48,1,37,5,56,12,8,5,123,2,3,0,4,7,7,False,True,0
25176.0,48,2,4,0,4,0,0,5,13,1,1,0,2,3,7,False,True,0
43586.0,44,1,99,2,11,4,0,16,132,3,3,0,4,7,8,False,False,0
50116.0,67,2,54,0,10,0,0,2,66,2,1,0,4,5,5,False,False,0
84906.0,52,0,997,15,414,99,30,76,1631,1,5,6,12,23,2,False,False,2
65220.0,59,0,890,63,292,0,25,12,1282,4,8,4,7,19,6,False,True,2
33590.0,50,3,4,0,2,0,0,2,8,1,1,0,2,3,7,False,False,0
30992.0,48,1,17,0,14,7,3,2,43,1,1,0,3,4,7,True,False,0
16005.0,44,1,1,3,2,20,30,47,103,3,2,1,2,5,8,False,False,0
58692.0,59,1,301,11,61,4,7,11,395,1,8,2,4,14,7,False,False,1
40590.0,55,2,154,0,50,6,11,37,258,5,3,4,3,10,6,True,False,1
20587.0,54,1,2,3,6,4,1,9,25,1,1,1,2,4,7,True,False,0
62637.0,70,1,104,12,48,4,12,5,185,1,2,2,5,9,2,True,True,0
19346.0,50,1,2,0,9,3,6,2,22,1,1,0,3,4,8,True,False,0
35788.0,53,2,23,2,11,3,1,4,44,2,2,0,3,5,6,False,False,0
36997.0,56,2,43,4,12,8,0,27,94,5,2,1,4,7,5,True,False,0
23539.0,67,0,4,24,11,16,1,25,81,1,2,0,4,6,6,False,False,0
65333.0,51,1,654,7,92,0,15,30,798,7,9,4,8,21,6,True,False,1
41275.0,64,3,24,4,22,0,2,9,61,4,3,1,3,7,5,False,True,0
63516.0,51,2,141,11,114,15,14,5,300,4,4,1,7,12,5,False,True,1
42769.0,62,1,71,0,13,3,1,0,88,2,1,1,4,6,4,False,True,0
49572.0,66,2,35,1,16,0,1,1,54,2,2,0,3,5,7,False,True,0
17148.0,48,1,9,9,11,13,10,16,68,4,3,1,3,7,8,False,False,0
40590.0,55,2,154,0,50,6,11,37,258,5,3,4,3,10,6,True,False,1
30560.0,48,1,9,1,5,4,5,7,31,1,1,0,3,4,7,False,True,0
32146.0,41,1,26,3,23,4,7,3,66,2,2,0,4,6,6,False,True,0
41713.0,60,2,77,8,44,10,10,25,174,5,3,1,4,8,6,True,True,0
34176.0,49,1,11,2,7,4,2,2,28,1,1,0,3,4,3,False,True,0
58482.0,69,1,576,7,115,19,7,7,731,2,7,4,9,20,6,False,True,1
59686.0,59,1,89,15,89,34,42,5,274,1,4,1,6,11,4,True,False,1
62994.0,44,1,224,12,48,4,12,12,312,1,6,2,4,12,6,False,False,0
47320.0,67,1,200,19,111,50,15,19,414,6,5,1,8,14,6,False,False,1
15253.0,32,1,1,3,3,8,1,13,29,2,1,0,3,4,7,True,False,0
31560.0,50,1,62,1,20,4,0,7,94,2,2,1,3,6,8,True,True,0
41967.0,43,2,23,4,10,0,2,15,54,1,1,0,3,4,4,True,False,0
69263.0,59,1,492,5,32,13,5,21,568,1,9,1,7,17,6,True,False,1
65210.0,69,1,626,0,70,0,7,28,731,2,9,3,8,20,6,False,False,1
38946.0,69,1,116,6,82,6,6,41,257,2,3,1,6,10,5,False,False,0
26067.0,50,1,22,2,18,0,2,12,56,3,3,0,3,6,8,False,False,0
44325.0,52,1,516,0,21,0,0,5,542,4,8,2,7,17,8,False,True,1
42523.0,60,0,14,36,11,3,26,35,125,1,1,1,4,6,2,False,False,0
26487.0,46,1,2,8,10,12,14,23,69,3,2,1,3,6,5,True,False,0
53233.0,67,1,28,0,9,3,0,0,40,1,1,0,3,4,4,False,True,0
67716.0,64,1,530,142,217,62,9,56,1016,4,7,4,13,24,5,False,False,2
76234.0,52,1,519,50,167,130,0,41,907,1,8,3,11,22,3,False,True,2
25224.0,52,1,4,9,12,11,2,8,46,2,1,1,3,5,3,False,False,0
40851.0,53,2,23,1,7,0,4,24,59,1,1,1,2,4,7,True,False,0
27469.0,77,0,9,1,2,3,2,0,17,1,0,0,3,3,6,False,False,0
8820.0,72,2,12,0,13,4,2,4,35,4,3,0,3,6,8,True,True,0
43322.0,50,0,56,7,48,10,2,18,141,1,3,0,4,7,7,True,False,0
37085.0,49,2,39,1,16,2,0,3,61,4,3,0,3,6,8,False,False,0
16185.0,34,1,5,11,16,21,8,45,106,2,2,2,2,6,8,True,False,0
57731.0,55,1,266,21,300,65,8,44,704,4,8,8,6,22,6,True,False,2
18929.0,34,0,32,0,8,23,4,18,85,1,1,0,4,5,6,False,False,0
35893.0,56,2,158,0,23,0,0,18,199,6,3,1,5,9,8,True,False,0
32144.0,70,2,41,0,10,0,0,3,54,4,2,1,3,6,7,False,False,0
14918.0,61,1,3,3,3,15,4,15,43,1,1,0,3,4,6,False,False,0
45146.0,61,2,33,0,5,0,0,15,53,2,1,1,2,4,4,True,False,0
41769.0,69,1,302,29,131,32,0,27,521,6,8,1,7,16,8,True,True,1
38054.0,74,2,23,2,17,2,1,0,45,2,2,0,3,5,7,True,True,0
36807.0,70,2,4,2,5,0,0,5,16,1,1,0,2,3,6,False,False,0
28427.0,41,1,18,3,19,3,3,6,52,2,2,0,3,5,8,False,False,0
22775.0,46,1,5,1,8,0,0,1,15,1,1,0,2,3,8,False,False,0
40101.0,39,1,171,3,129,26,24,62,415,4,6,1,6,13,7,False,True,1
58025.0,45,1,270,31,88,11,48,22,470,3,3,2,10,15,4,False,False,1
7500.0,45,1,2,8,11,3,8,21,53,4,3,2,2,7,7,False,True,0
33562.0,61,3,21,12,12,0,3,3,51,3,2,0,4,6,4,False,True,0
57642.0,54,1,580,6,58,8,0,27,679,3,7,6,6,19,4,True,True,1
58554.0,56,2,368,24,68,38,0,88,586,6,8,2,6,16,7,False,False,1
63777.0,45,2,457,5,106,15,17,53,653,8,11,1,6,18,8,False,False,1
57967.0,62,1,229,7,137,4,0,91,468,5,4,2,8,14,5,True,False,1
24434.0,52,2,3,2,8,20,0,17,50,2,2,1,2,5,7,False,False,0
44802.0,54,0,853,10,143,13,10,20,1049,2,9,4,12,25,8,True,True,1
26816.0,38,0,5,1,6,3,4,3,22,1,0,0,3,3,4,True,False,0
34421.0,50,1,3,3,7,6,2,9,30,1,1,0,2,3,7,False,False,0
64014.0,78,3,406,0,30,0,0,8,444,7,8,2,5,15,7,False,True,1
56981.0,43,0,908,48,217,32,12,24,1241,1,2,3,13,18,6,True,False,2
69245.0,68,1,428,30,214,80,30,61,843,2,6,5,10,21,3,False,True,2
52869.0,70,2,84,3,61,2,1,21,172,3,3,1,4,8,7,False,True,0
